"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2481","Verify user can delete weight and but saying NO, shouldn't delete weight","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","2695","Verify BP addition form has correct fields","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","569","Verify entry date for added HbA1c is displayed correctly in list view","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","12213","Verify water tracked from food dashboard reflects inside water intake page","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"Test force open content visibility","12847","Given course with 3 handout with force open content is enabled, when user logs into the app, then user should see only 2 handout contents opened in force manner","tests.temp.Learn","2026-07-16","passed","2026-07-16","TestLearn_forcOpenPdf","test_forceOpen","",""
"","1990","Verify user can see disclaimer","tests.temp.Learn","2026-07-16","passed","2026-07-16","TestLearn","test_learn","",""
"As a new user, I should see a validation error when the hypertension status is not selected","5786","test_hypertension_status","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","280","Verify edit button is displayed for the added weight entry","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","893","Verify Recent Logs displays data for the filter 'Week' as the added data lies within the week","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"Test the Diet Type page","104","As a user When I click on the Diet Type button, it should take me to Diet Type page","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes1","",""
"","3900","Verify error messages when trying to save a meal with No food items added to the meal list but Meal Name is given","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","1017","Verify Filter range buttons reflect the correct date range upon clicking Week filter","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"As a new user, I should be able to increment the goal weight using the incrementor","1383","test_goalweightIncrementor","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","11748","Verify user can save BP entry with relevant data","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","961","Verify weight list page loaded with correct UI elements","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","34908","Verify user is able to receive messages sent by coach","tests.temp","2026-07-16","passed","2026-07-16","TestTalkToMyCoach","test_talk_toCoach","",""
"As a new user, I should not be able to edit the email field in the profile setup page","444","test_emailField_is_disabled","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","2146","Verify user can track water by directly clicking on available options such as 8 oz","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","6754","Verify user can add exercise using floating plus button","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","1109","Verify on changing target unit from oz to ml, all water intake options unit should update to ml","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"Test set targets functionality","6888","Verify user can set water target in OUNCE (oz)","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","8536","test_regPage4","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","2877","Verify Recent Logs","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","10588","Verify edited target HbA1c reflects the same on main page","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","6317","Verify user cannot edit Water targets data for past dates","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","11888","Verify edited target Blood Pressure reflects the same on main page","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","805","Given 1 chapter with 2 contents (both are handouts) are published, user should see only 1 chapter with 2 handouts","tests.temp.Learn","2026-07-16","passed","2026-07-16","TestLearn","test_learn","",""
"","10017","Verify only those number of chef curated recipes published from coaches portal are present","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"Test resetting daily water target","4109","Verify Daily water Target intake can be reset and should revert to initial value","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","1690","Verify user can react by clicking LIKE button to user's own post","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"Test resetting targets to initial values","6595","Verify target can be reset to initial values ","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","3872","Verify user can edit HbA1c","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","786","Validate user can fav the 'search the web' recipe from view page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"As a new user, I should see a validation error when the timezone field is not filled","6977","test_timezoneField_is_required","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","8984","Verify user is displayed with nutritional values against nutrient types","tests.temp.Food","2026-07-16","passed","2026-07-16","TestFoodNutrientViewDetails","test_viewDetails","",""
"","286","Verify month and year header is displayed correctly","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","14527","Verify user can track water for previous dates","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"Test the Let's Set Your Preferences page","59939","As a user When I click on the Generate New Recipe button, it should take me to Let's Set Your Preferences page","tests.temp.zHabiRecipes","2026-07-16","failed","2026-07-16","TestRecipes","test_recipes1","",""
"As a new user, I should be able to decrement the goal weight using the decrementor","1104","test_goalweightDecrementor","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","285","Verify date picker should be TODAY if user data is current date","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","2469","Validate nutritional data is same in food logged and 'search the web' recipe page","tests.temp.Food","2026-07-16","failed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","820","Verify Filter range buttons reflect the correct date range upon clicking Year filter","tests.temp.Health","2026-07-16","broken","2026-07-16","TestHealthExercise","test_exercise","",""
"","4156","Verify user can set reminder for Morning","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","3183","Verify appropriate messages are displayed when no posts are available under 'My Posts'","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"Test Snap functionality","4362","Verify first time snap user greeted with welcome page and when clicked on 'Let's Snap!' button takes you to camera taking or photo library","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"","113","Verify filters such as 'Week' is not available for HbA1c health param","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"As a new user, I should see a validation error when the zipcode field is not filled","12624","test_zipcodeField_is_required","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"Test case 3 description","1718","Verify user can view added exercise","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","11748","Verify user can delete tracked waterIntake","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"As a new user, I should be able to increment the weight using the incrementor","1421","test_weightIncrementor","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","4320","Verify custom food form validation for required fields such as Name & Serving unit","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","3533","Verify 'Chef Curated' expected tags are present and display fewer tags when view more is not clicked","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","1032","Verify Filter range buttons reflect the correct date range upon clicking Month filter","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","4232","Verify target is increased by 50ml for every increment","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","5179","Verify user can search for recipe==Egg and get results as per search term","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","2756","Verify user should be able to see recipe details when clicked on recipe from search results","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","3632","Verify error message=='Min value is 1 g' is displayed when user tries to save empty fiber target","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","4335","Validate user can click/access on handout1","tests.temp.Learn","2026-07-16","broken","2026-07-16","TestLearn","test_learn","",""
"Test login functionality with valid credentials","16535","Verify View Details button is present on Food Dashboard page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestFoodNutrientViewDetails","test_viewDetails","",""
"","736","Given course is published for week1 only, and the user is in week1, then validate published date should be latest monday dated of the week1","tests.temp.Learn","2026-07-16","passed","2026-07-16","TestLearn","test_learn","",""
"","18160","Verify user can edit tracked waterIntake","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","2616","Verify user cannot save HbA1c entry without filling HbA1c data and should display error message","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","14460","Verify curated recipe names, servings & calories from iOS app match those from coach portal","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","21385","test_login_success","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","12429","Verify Pinned Posts tab displays pinned posts by coach","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"","0","verify appropriate cook time is displayed for the published curated recipe","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","290","Verify entry date for added weight is displayed correctly in list view","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"As a new user, I should see a validation error when the diabetes status is not selected","6239","test_diabetes_status","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","285","Verify target exercise is displayed correctly in list page","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","111","Verify filters such as 'Year' is not available for HbA1c health param","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","113","Verify filters such as 'All' is not available for HbA1c health param","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","15253","Verify chef curated can be filtered based on specific tag==Lunch and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","1186","Verify user edited HbA1c reflects in main weight page","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","1016","Verify Filter range buttons reflect the correct date range upon clicking Month filter","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"As a new user, I should see a validation error when the address line 1 field is not filled","8212","test_addressField_isRequired","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","914","Verify Recent Logs displays data for the filter 'All' irrespective of the range","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","284","Verify weight entry count is displayed correctly in list view","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"Test editing carbohydrate value","3342","Verify user can edit carb value and when trying to save should get 'Macronutrient percentages must sum to 100' error message if all of protein, fat & carb do not amount to 100%","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","601","Verify when user reacts to user's own post, 'You reacted' message is displayed","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"","13505","Validate 'click here to view the full recipe' button leaves the app and opens the recipe in external browser","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","7456","Verify when logged food and custom food is deleted, 'FREQUENT' sections update accordingly to empty list","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","567","Verify entry date for added Blood pressure is displayed correctly in list view","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","1009","Verify Filter range buttons reflect the correct date range upon clicking Month filter","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","1496","Given 1 chapter with 2 contents (both are handouts) are published, user should see only 1 chapter","tests.temp.Learn","2026-07-16","passed","2026-07-16","TestLearn","test_learn","",""
"","835","test_regPage2","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","910","Verify Recent Logs displays data for the filter 'Year' as the added data lies within the year","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","1592","Verify user can edit added items from the meal","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","16649","Verify chef curated can be filtered based on specific tag==Low-Fat and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","20020","validate that nutritional info can be viewed for the generated recipe","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes2","",""
"","5935","Verify when user clicks on View Details button, it should navigate to Nutrition Details page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestFoodNutrientViewDetails","test_viewDetails","",""
"","18259","Verify user can create a new post","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"","931","Verify Recent Logs displays data for the filter 'All' irrespective of the range","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","7252","Validate Nutritional information can be viewed by clicking unwrap button","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"Test the MACRONUTRIENT_CONSIDERATIONS page","98","As a user When I click on the MACRONUTRIENT_CONSIDERATIONS button, it should take me to MACRONUTRIENT_CONSIDERATIONS page","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes1","",""
"","0","verify appropriate recipe description is displayed for the published curated recipe","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"Test resetting targets to default values","7663","Verify user when clicked on calorie 'Reset to Default' button, then calorie target, carb, protein, and fat should reset to default values","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"Test login functionality with valid credentials","9104","Verify 'Chef Curated' nav button is present when clicked through Recipes","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","4836","Verify user can upload photo for my meal","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","360","Verify user should see 'No reactions yet' to the post when there are no reactions","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"","292","Verify delete button is displayed for the added weight entry","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","4702","Verify user cannot save HbA1c entry<=4","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","2344","Verify user can view BP entry and validate details","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","2614","Verify user can delete weight and but saying YES, should delete weight","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"Test removing a recipe from favorites","25601","validate removing favorited recently generated recipes","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes1","",""
"","2817","Verify clicking Add BP button opens Add BP form","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","2708","Verify clicking Add HbA1c button opens Add HbA1c form","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","16400","Verify edited target weight reflects the same on main page","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","16426","Verify chef curated can be filtered based on specific tag==Breakfast and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","20190","Verify chef curated can be filtered based on specific tag==Plant-Based and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","275","Verify set water intake target value reflects same in water graph in main food dashboard page","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","293","Verify edit button is displayed for the added weight entry","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","1293","Verify user created post is displayed after creation with data such as poster name, posted date, message and description","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"Test editing daily fiber target","4360","Verify Daily Fiber Target intake can be edited","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"Test grams of each macronutrient are calculated correctly","1381","Verify Grams of Each Macronutrient are calculated properly based on targets set","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"Test clicking on different recipe tabs","10268","Given the user is on the Recipe Book page, then all tabs should be clickable","tests.temp.zHabiRecipes","2026-07-16","failed","2026-07-16","TestRecipes","test_recipes1","",""
"","23446","Verify chef curated can be filtered based on specific tag==Quick & Easy and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","22497","Verify clicking 'Talk to my team' navigates to create discussion page","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"As a new user, I should see a validation error when the phone field is not filled","12386","test_phoneField_is_required","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"Test login functionality with valid credentials","20984","Verify 'Snap & Log' button is present on Food Dashboard page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"","2880","Verify user cannot delete added items from the meal when clicks 'NO'","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","7638","Verify when logged food and custom food is deleted, 'ALL' sections update accordingly to empty list","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"Test the complete flow from home to generating a new recipe","130","As a user When I click on the Generate New Recipe button, it should take me to Let's Set Your Preferences page","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes1","",""
"Test selecting all preferences","101","As a user When I click on the SELECT_ALL_PREFERENCES button, it should select all preferences and subsequently relevant preference pages load","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes1","",""
"","2525","Verify user can delete exercise and but saying YES, should delete exercise","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"Test editing daily water target using incrementor button","3262","Verify Daily Water Target intake can be edited using incrementor button and should be incremented by 1 unit on each click","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","289","Verify edit button is displayed for added exercise entry","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","2991","Verify user can add/track water intake from food dashboard","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","285","Verify delete button is displayed for the added weight entry","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","4964","Verify 3 items should be logged under Breakfast","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"Test editing daily water target","4233","Verify Daily Water Target intake can be edited","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","14404","Verify floating meal options when clicked, navigates to Add Food page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"Test Set Targets functionality","8829","Verify Set Targets page elements and texts and fields","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"Test editing daily water target using decrementor button","2984","Verify Daily Water Target intake can be edited using decrementor button and should be decremented by 1 unit on each click","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","4216","Validate user can unfav the fav 'search the web' recipe","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","1662","Validate Ingredients details for 'Search the web' recipe are not empty","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","110","Verify filters such as 'Month' is not available for HbA1c health param","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","1231","Verify 'Chef Curated' nav button is clickable","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","801","verify appropriate tags linked to curated recipe should all be displayed in view page","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"As a new user, I should see a validation error when the city field is not filled","8280","test_cityField_isRequired","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","5615","Verify user can delete added items from the meal when clicks 'YES'","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","4765","Verify user cannot add Target exercise mins== 0 mins and should see error message==Minutes must be greater than or equal to 1","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","7726","Verify custom foods can be deleted","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","923","Verify user edited weight reflects in main weight page","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","17413","Verify chef curated can be filtered based on specific tag==Carb-Conscious and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","2654","Verify Recent Logs displays the edited Blood pressure entry with correct details","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","3591","Verify appropriate messages are displayed when no posts are available under 'Pinned Posts'","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"","549","Verify 'search the web' page elements","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","40509","given course published is for week1, and user program start date is yet to reach week1, then user should still see Learn section but with message displayed==No content available for this course.","tests.temp.Learn","2026-07-16","passed","2026-07-16","TestLearn","test_learn","",""
"","3576","Verify error message=='Calorie Target must be a valid number' is displayed when user tries to save empty calorie","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","300","Verify entry date and time for added exercise is displayed correctly in list view","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","5312","Verify user can edit total daily calorie intake ","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","10448","Verify user should be able to see coach posted discussions in user's cohort","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"","1810","Verify Time Picker shows the current time when Custom reminder is selected","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"Test editing daily fiber target using incrementor button","3278","Verify Daily Fiber Target intake can be edited using incrementor button and should be incremented by 1 unit on each click","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","1132","Verify user edited BP reflects in main weight page","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","298","Verify target HbA1c is displayed correctly","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","1499","Verify user should be able to add reactions to coach posted discussions in user's cohort","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"","1911","Verify ENTRY_COUNT reflects the correct value after adding second exercise","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","10136","Verify user can set target in Milliliter (ml)","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","430","verify appropriate Total time is displayed for the published curated recipe","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","9448","Verify user can see coach added weights","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","2099","Verify HbA1c list page loaded with correct UI elements","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","898","Verify Recent Logs displays data for the filter 'Month' as the added data lies within the month","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"Test login functionality with valid credentials","22556","Verify 'No data recorded' message displayed when no HbA1c data is recorded","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","8612","Verify custom foods values are retained properly on edit mode","tests.temp.Food","2026-07-16","failed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","3425","Verify user can remove a custom set reminder","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","1126","Verify HbA1c addition form has correct fields","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","4979","Verify user cannot add exercise mins more than 1440 mins and should see error message==Minutes must be less than or equal to 1440","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","5074","Verify user cannot edit Fiber targets data for past dates","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"Test Snap functionality","1176","Verify clicking second time 'Snap & Log' button shouldnt show welcome page and takes you to camera taking or photo library","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"","15733","Verify custom foods can be logged as a food","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"Test favoriting a recipe from recently generated list","20527","validate favoriting recently generated recipes","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes1","",""
"Test resetting daily fiber target","4154","Verify Daily Fiber Target intake can be reset and should revert to initial value","tests.temp.Food","2026-07-16","failed","2026-07-16","TestSetTargets","test_set_targets","",""
"","4776","Verify user can edit Blood pressure","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","290","Verify exercise entry count is displayed correctly","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","1384","verify appropriate Recipe Instructions Tips are displayed for the published curated recipe","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","19204","Verify chef curated can be filtered based on specific tag==Healthy Dessert and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
