"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"CONFIRMED (2026-08-08, live Inspector sequence on Coherent
Breathing): the counter's ""current"" directly matches the active
phase's 1-indexed position in the cycle — READY shows the ""—""
placeholder, INHALE (phase 1 of 2) shows ""1/2 PHASE"", EXHALE
(phase 2 of 2) shows ""2/2 PHASE"". No off-by-one: current reflects
the phase that's ACTIVE RIGHT NOW, not the one about to start.

This asserts the exact expected value at each phase (current ==
that phase's position in the pattern), not just ""increments
consistently"" — the earlier version hedged on which convention
was in use; that's no longer necessary now it's been observed
directly.
","0","Phase counter total and progression are correct for 4-7-8 Technique","tests.temp.New_Dashboard","2026-09-03","broken","2026-09-03","TestBreathingWidgetIos","test_breathe","",""
"","0","Verify phase timing accuracy for Equal Breathing","tests.temp.New_Dashboard","2026-09-03","broken","2026-09-03","TestBreathingWidgetIos","test_breathe","",""
"CONFIRMED (2026-08-08, live Inspector sequence on Coherent
Breathing): the counter's ""current"" directly matches the active
phase's 1-indexed position in the cycle — READY shows the ""—""
placeholder, INHALE (phase 1 of 2) shows ""1/2 PHASE"", EXHALE
(phase 2 of 2) shows ""2/2 PHASE"". No off-by-one: current reflects
the phase that's ACTIVE RIGHT NOW, not the one about to start.

This asserts the exact expected value at each phase (current ==
that phase's position in the pattern), not just ""increments
consistently"" — the earlier version hedged on which convention
was in use; that's no longer necessary now it's been observed
directly.
","0","Phase counter total and progression are correct for Coherent Breathing","tests.temp.New_Dashboard","2026-09-03","broken","2026-09-03","TestBreathingWidgetIos","test_breathe","",""
"","0","Volume toggle does not affect timer","tests.temp.New_Dashboard","2026-09-03","broken","2026-09-03","TestBreathingWidgetIos","test_breathe","",""
"Ties two independently-authored pieces of app text together:
the technique row's own label (e.g. ""...4m"") and the actual
countdown shown once that technique is selected. These SHOULD
always agree — if a technique's default duration is ever changed
in one place and not the other, this catches it. Low flake risk:
READY is a static state, no timing race involved.","0","Displayed default Time matches the technique row's stated duration for Box Breathing","tests.temp.New_Dashboard","2026-09-03","broken","2026-09-03","TestBreathingWidgetIos","test_breathe","",""
"Ties two independently-authored pieces of app text together:
the technique row's own label (e.g. ""...4m"") and the actual
countdown shown once that technique is selected. These SHOULD
always agree — if a technique's default duration is ever changed
in one place and not the other, this catches it. Low flake risk:
READY is a static state, no timing race involved.","0","Displayed default Time matches the technique row's stated duration for Coherent Breathing","tests.temp.New_Dashboard","2026-09-03","broken","2026-09-03","TestBreathingWidgetIos","test_breathe","",""
"","0","Verify phase timing accuracy for Coherent Breathing","tests.temp.New_Dashboard","2026-09-03","broken","2026-09-03","TestBreathingWidgetIos","test_breathe","",""
"","0","Switching technique mid-session resets cleanly","tests.temp.New_Dashboard","2026-09-03","broken","2026-09-03","TestBreathingWidgetIos","test_breathe","",""
"","0","Reset during INHALE returns to READY","tests.temp.New_Dashboard","2026-09-03","broken","2026-09-03","TestBreathingWidgetIos","test_breathe","",""
"CONFIRMED (2026-08-08, live Inspector sequence on Coherent
Breathing): the counter's ""current"" directly matches the active
phase's 1-indexed position in the cycle — READY shows the ""—""
placeholder, INHALE (phase 1 of 2) shows ""1/2 PHASE"", EXHALE
(phase 2 of 2) shows ""2/2 PHASE"". No off-by-one: current reflects
the phase that's ACTIVE RIGHT NOW, not the one about to start.

This asserts the exact expected value at each phase (current ==
that phase's position in the pattern), not just ""increments
consistently"" — the earlier version hedged on which convention
was in use; that's no longer necessary now it's been observed
directly.
","0","Phase counter total and progression are correct for Box Breathing","tests.temp.New_Dashboard","2026-09-03","broken","2026-09-03","TestBreathingWidgetIos","test_breathe","",""
